point_id,section_id,sequence_in_section,category,extra_categories,name_catalogue,name_topos,modern_location,recension,lon_ptolemy,lat_ptolemy,match_score,topos_id,revision_notes
4.05.10.07,4.05.10,7,river_mouth,,Pathmetische Mündung,the Pathmitic mouth,,Omega,62.5,31.1666666666667,100.0,4.5.10.6,
4.05.10.08,4.05.10,8,river_mouth,,Mendesische Mündung,the Mendesios mouth,,Omega,62.75,31.1666666666667,100.0,4.5.10.7,
4.05.10.09,4.05.10,9,river_mouth,,Tanitische Mündung,the Tanitic mouth,,Omega,63.0833333333333,31.25,93.0,4.5.10.8,
4.05.10.10,4.05.10,10,river_mouth,,Pelusische Mündung,the Pelousiac mouth,,Omega,63.25,31.1666666666667,100.0,4.5.10.9,
4.05.11.01,4.05.11,1,city,,Pelusion*,Pelousion city,Tell Farama,Omega,63.3333333333333,31.25,91.2,4.5.11.1,
4.05.11.02,4.05.11,2,city,boundary,Gerron (Endpunkt der Kasiotis),Gerron border,,Omega,63.5833333333333,31.3333333333333,83.3,4.5.11.2,
4.05.12.02,4.05.12,2,city,,Kasion,Outlet of the Sirbonis lake,,Omega,63.8333333333333,31.25,100.0,4.5.12.2,
4.05.12.03,4.05.12,3,lake,,Sirbonis-See (Durchbruch),Outlet of the Sirbonis lake,Sirbonis-See,Omega,63.9166666666667,31.1666666666667,63.9,4.5.12.2,
4.05.12.04,4.05.12,4,city,,Ostrakine,Ostrakine,El-Filusiyat,Omega,64.25,31.8333333333333,100.0,4.5.12.3,
4.05.12.05,4.05.12,5,city,,Rhinokorura,Rhinokoroura,El-Arisch,Omega,64.6666666666667,31.8333333333333,100.0,4.5.12.4,
4.05.12.06,4.05.12,6,city,,Anthedon,Rhinokoroura,Teda,Omega,64.8333333333333,31.6666666666667,47.3,4.5.12.4,
4.05.13.03,4.05.13,3,coast,boundary,"Grenzpunkt (Ägypten, Arabia Petraea, Judäa)",Anthedon city to the end point at,,Omega,64.25,30.6666666666667,100.0,4.5.13.1,
4.05.13.05,4.05.13,5,coast,,Zipfel des Arabischen Golfes,"thence by Arabia Petraia as far as the inmost point in the Arabian Gulf at Heroon polis, at",Golf von Suez,Omega,63.5,29.8333333333333,100.0,4.5.13.2,
4.05.14.01,4.05.14,1,coast,,Zipfel des Arabischen Golfes,"thence by Arabia Petraia as far as the inmost point in the Arabian Gulf at Heroon polis, at",Golf von Suez,Omega,63.5,29.8333333333333,100.0,4.5.13.2,
4.05.14.02,4.05.14,2,coast,,Arsinoe,Arsinoe,,Omega,63.3333333333333,29.1666666666667,87.8,4.5.14.2,
4.05.14.03,4.05.14,3,coast,,Klysma,Arsinoe,Kum el-Qolzum,Omega,63.3333333333333,28.8333333333333,100.0,4.5.14.2,
4.05.14.04,4.05.14,4,coast,,Kap Drepanon,Drepanon promontory,Ras Gargub,Omega,64.0,27.8333333333333,100.0,4.5.14.4,
4.05.14.05,4.05.14,5,coast,,Myos Hormos*,Myos hormos,Quseir,Omega,64.5,27.5,63.3,4.5.14.5,
4.05.14.06,4.05.14,6,coast,,Philoteras,Myos hormos,,Omega,64.25,26.75,100.0,4.5.14.5,
4.05.14.07,4.05.14,7,mountain,,Aias-Berg,Mt. Aias,,Omega,64.3333333333333,26.5,65.3,4.5.14.7,
4.05.15.01,4.05.15,1,coast,,Leukos Limen,Leukos harbor,,Omega,64.5,26.0,100.0,4.5.15.1,
4.05.15.02,4.05.15,2,mountain,,Akabe-Berg,Mt. Akabe,,Omega,64.5,25.75,100.0,4.5.15.2,
4.05.15.03,4.05.15,3,coast,,Nechesia,Nechesia,,Omega,64.5,25.5,100.0,4.5.15.3,
4.05.15.04,4.05.15,4,mountain,,Smaragdos-Berg,Mt. Samaragdos,Gebel Zabara,Omega,64.8333333333333,25.0,100.0,4.5.15.4,
4.05.15.05,4.05.15,5,coast,,Lepte Akra,Lepte akra,Ras Benas,Omega,64.6666666666667,24.6666666666667,63.3,4.5.15.5,
4.05.15.06,4.05.15,6,coast,,Berenike*,Berenike,Bender el-Kebir,Omega,64.0833333333333,23.8333333333333,100.0,4.5.15.6,
4.05.15.07,4.05.15,7,mountain,,Pentadaktylon-Berg,Mt. Pentadaktylon,,Omega,64.75,23.5,100.0,4.5.15.7,
4.05.15.08,4.05.15,8,coast,,Kap Bazion,Bazion promontory,,Omega,65.0,23.0,100.0,4.5.15.8,
4.05.17.01,4.05.17,1,mountain,,Baskisa-Gebirge (Mitte),"The noteworthy mountains of the region are Baskisa, the midpoint of which is at",,Omega,52.3333333333333,30.0,100.0,4.5.17.1,
4.05.17.02,4.05.17,2,mountain,,Anagombra (Anagambra)-Gebirge,the Anagombra mountains,,Omega,54.0,27.5,100.0,4.5.17.2,
4.05.17.03,4.05.17,3,mountain,,Asyphos-Berg,Mt. Asyphos,,Omega,55.0,30.5,100.0,4.5.17.3,
4.05.18.01,4.05.18,1,mountain,,Aspis-Berg,Mt. Aspis,,Omega,57.5,30.6666666666667,100.0,4.5.18.1,
4.05.18.02,4.05.18,2,mountain,,Ogdamon-Berg,Mt. Ogdamos,,Omega,58.0,29.5,100.0,4.5.18.2,
4.05.18.03,4.05.18,3,mountain,,Thinodes-Berg,Mt. Thinodes,Gebel Ramliya,Omega,58.5,26.6666666666667,100.0,4.5.18.3,
4.05.18.04,4.05.18,4,mountain,,Azar-Gebirge (W-Ende),"Mt. Azar, the ends of which are at",,Omega,51.5,23.5,100.0,4.5.18.4,
4.05.18.05,4.05.18,5,mountain,,Azar-Gebirge (O-Ende),,,Omega,53.0,23.5,100.0,4.5.18.5,
4.05.19.01,4.05.19,1,mountain,,Libysche Berge (N-Ende),"the Libyan mountains to the west of the Nile river, the end points of which are at",,Omega,61.0,29.0,100.0,4.5.19.1,
4.05.19.02,4.05.19,2,mountain,,Libysche Berge (S-Ende),,,Omega,60.1666666666667,23.5,100.0,4.5.19.2,
4.05.20.01,4.05.20,1,lake,,Kleartos-See,The lakes are: Kleartos lake,,Omega,52.0,26.3333333333333,100.0,4.5.20.1,
4.05.20.02,4.05.20,2,lake,,Lakkoi-See,Lakkoi lake,,Omega,55.5,26.6666666666667,100.0,4.5.20.2,
4.05.20.03,4.05.20,3,lake,,Lykomedes-See,Lykomedis lake,,Omega,57.0,24.0,100.0,4.5.20.3,
4.05.20.04,4.05.20,4,river,,Helios-Quelle,Heliou spring,Aïn el-Gubah,Omega,58.25,28.0,100.0,4.5.20.4,
4.05.20.05,4.05.20,5,lake,,Mareia-See,Mareia lake,Mareotis-See,Omega,60.25,30.8333333333333,100.0,4.5.20.5,
4.05.20.06,4.05.20,6,lake,,Moiris-See,Moiris lake,Moiris-See,Omega,60.3333333333333,29.3333333333333,100.0,4.5.20.6,
4.05.20.07,4.05.20,7,lake,,Sirbonis-See,Sirbonis lake,Sirbonis-See,Omega,64.25,31.0,100.0,4.5.20.7,
4.05.21.06,4.05.21,6,city,,Augilen,"The Libyarchai, the Aneritai, and the Bassachitai occupy the northern parts of Marmarike nome, below whom are the Apotomitai; and south of these are the Augilai, at",,Omega,52.5,28.0,100.0,4.5.21.1,
4.05.23.01,4.05.23,1,city,,Ammoniakische Region,is the Ammoniake country at,,Omega,55.5,28.0,100.0,4.5.23.1,
4.05.24.05,4.05.24,5,city,,Skiathische Region,"The maritime region of Mareotosnome is called Taineia; the interior is occupied by the Goniatai and Prosoditai, next is the Skiathike country at",Wadi 'n-Natrun,Omega,60.6666666666667,30.1666666666667,89.4,4.5.24.1,
4.05.25.02,4.05.25,2,city,,Oasiten (Thasioten),,,Omega,59.5,27.8333333333333,36.4,4.5.37.2,
4.05.27.03,4.05.27,3,mountain,,Troikos-Stein-Berg,"The Arabaegyptian Ichthyophagoioccupy the entire seacoast along the Arabian Gulf, in which are mountain ridges, of Mt. Troikon or Troigos",,Omega,62.6666666666667,29.25,100.0,4.5.27.1,
4.05.27.04,4.05.27,4,mountain,,Alabastrinos-Berg,Mt. Alabastrites,,Omega,63.0,28.0,100.0,4.5.27.2,
4.05.27.05,4.05.27,5,mountain,,Porphyritos-Berg,Mt. Porphyrites,Mons Porphyrites,Omega,63.0,26.6666666666667,100.0,4.5.27.3,
4.05.27.06,4.05.27,6,mountain,,Schwarzer-Stein-Berg,Mt. Black Stone,,Omega,63.0,24.6666666666667,100.0,4.5.27.4,
4.05.27.07,4.05.27,7,mountain,,Basanites-Stein-Berg,Mt. Basanites stone,,Omega,64.0,23.5,100.0,4.5.27.5,
4.05.28.02,4.05.28,2,city,,Leukoe,The interior villages of Marmarikeare: Leukoe,,Omega,51.3333333333333,30.75,100.0,4.5.28.1,
4.05.28.03,4.05.28,3,city,,Mokchyris,Bocchyris or Mocchyris,,Omega,52.3333333333333,31.0,100.0,4.5.28.2,
4.05.28.04,4.05.28,4,city,,Leukai Kaminoi,Leukai Kaminoi,,Omega,53.1666666666667,30.8333333333333,100.0,4.5.28.3,
4.05.28.05,4.05.28,5,city,,Menelaos,Menelaos,Marsa Lahora,Omega,53.6666666666667,31.0,100.0,4.5.28.4,
4.05.28.06,4.05.28,6,city,,Gaphara,Gaphara,,Omega,54.0,30.4166666666667,100.0,4.5.28.5,
4.05.28.07,4.05.28,7,city,,Masuchis,Masuchis,,Omega,53.5,30.6666666666667,100.0,4.5.28.6,
4.05.28.08,4.05.28,8,city,,Masadalis (Magdalis),Masadalis,,Omega,51.6666666666667,30.5,87.8,4.5.28.7,
4.05.29.01,4.05.29,1,city,,Abathuba,Abathuba,,Omega,51.5,30.0,100.0,4.5.29.1,
4.05.29.02,4.05.29,2,city,,Leukai Napai,Leukai Napai,,Omega,52.5,30.25,100.0,4.5.29.2,
4.05.29.03,4.05.29,3,city,,Takaphuris (Takaphoris),Takaphoris,,Omega,53.8333333333333,30.1666666666667,100.0,4.5.29.3,
4.05.29.04,4.05.29,4,city,,Dioskoron,Dioskoron or Dioskorion,,Omega,52.5,28.8333333333333,100.0,4.5.29.4,
4.05.29.05,4.05.29,5,city,,Migo,Migo,,Omega,53.5,28.8333333333333,87.8,4.5.29.5,
4.05.29.06,4.05.29,6,city,,Saragina,Saragina,,Omega,53.25,28.0,100.0,4.5.29.6,
4.05.29.07,4.05.29,7,city,,Alo,Alo,,Omega,53.25,28.5,100.0,4.5.29.7,
4.05.29.08,4.05.29,8,city,,Mazakila,Mazakila,,Omega,54.3333333333333,26.5,100.0,4.5.29.8,
4.05.29.09,4.05.29,9,city,,Billa (Billia),Billa,,Omega,54.5,25.6666666666667,100.0,4.5.29.9,
4.05.30.03,4.05.30,3,city,,Augila,"The Libyarchai, the Aneritai, and the Bassachitai occupy the northern parts of Marmarike nome, below whom are the Apotomitai; and south of these are the Augilai, at",Augila,Omega,52.5,28.0,100.0,4.5.21.1,
4.05.30.04,4.05.30,4,city,,Ort des Magros,Place of Magros,,Omega,54.3333333333333,27.8333333333333,100.0,4.5.30.2,
4.05.31.02,4.05.31,2,city,,Tachorsa,The villages of the Libyan nomes are: Tachorsa,,Omega,54.5,30.8333333333333,100.0,4.5.31.1,
4.05.31.03,4.05.31,3,city,,Azikis,Azikis,,Omega,55.0,31.0,100.0,4.5.31.2,
4.05.31.04,4.05.31,4,city,,Nemesium,Nemesion,Bir Hazeh,Omega,55.5,30.8333333333333,100.0,4.5.31.3,
4.05.31.05,4.05.31,5,city,,Trisarchu (Tisarchu),Tisarchou,,Omega,55.8333333333333,30.8333333333333,100.0,4.5.31.4,
4.05.31.06,4.05.31,6,city,,Philonos,Hydra or Hydrax,,Omega,55.8333333333333,30.5,100.0,4.4.12.2,
4.05.31.07,4.05.31,7,city,,Sophanus,Sophanous,,Omega,56.5,30.8333333333333,100.0,4.5.31.6,
4.05.31.08,4.05.31,8,city,,Bibliaphorion,Bibliaphorion,,Omega,56.3333333333333,30.6666666666667,100.0,4.5.31.7,
4.05.31.09,4.05.31,9,city,,Skope,Skope,,Omega,56.6666666666667,30.5,100.0,4.5.31.8,
4.05.32.01,4.05.32,1,city,,Kalliu,Kalliou,,Omega,57.0,30.8333333333333,100.0,4.5.32.1,
4.05.32.02,4.05.32,2,city,,Laodamantion (Lodamantion),Laodamantion,bei Ras Abu Hasafa,Omega,57.5,31.0,100.0,4.5.32.2,
4.05.32.03,4.05.32,3,city,,Katabathmos Mikros,Small Katabathmos,bei Fukra,Omega,58.0,30.8333333333333,100.0,4.5.32.3,
4.05.32.04,4.05.32,4,city,,Pedonia,Pedonia,Marsa Abu Samra,Omega,58.3333333333333,31.0,100.0,4.5.32.4,
4.05.32.05,4.05.32,5,city,,Pnigeus,Pnigeus,Mattan el-Qutt,Omega,58.5,30.5,100.0,4.5.32.5,
4.05.32.06,4.05.32,6,city,,Glaukon,Glaukon,el-Imayid,Omega,59.0,30.8333333333333,87.8,4.5.32.6,
4.05.32.07,4.05.32,7,city,,Tukkitora,Toukkitora,,Omega,55.1666666666667,30.25,100.0,4.5.32.7,
4.05.32.08,4.05.32,8,city,,Thanuthis,Thanouthis,,Omega,55.6666666666667,29.75,100.0,4.5.32.8,
4.05.32.09,4.05.32,9,city,,Pednopon,Pednopon,,Omega,57.25,29.6666666666667,100.0,4.5.32.9,
4.05.32.10,4.05.32,10,city,,Klimax,Klimax,Qattara Pass,Omega,57.6666666666667,30.1666666666667,100.0,4.5.32.10,
4.05.32.11,4.05.32,11,city,,Siropon,Siropon,,Omega,56.3333333333333,28.75,100.0,4.5.32.11,
4.05.32.12,4.05.32,12,city,,Mareotis,Mareotis,,Omega,58.0,28.3333333333333,100.0,4.5.32.12,
4.05.33.02,4.05.33,2,city,,Lager des Alexander,"in Ammoniake, Parembole of Alexander [camp/bivouac]",,Omega,56.5,28.1666666666667,100.0,4.5.33.1,
4.05.33.03,4.05.33,3,city,,Ammon*,is the Ammoniake country at,Siwa,Omega,55.5,28.0,100.0,4.5.23.1,
4.05.34.02,4.05.34,2,city,,Monokaminon,Kobiou,El-Qasaba el-Gharbiya,Omega,59.1666666666667,30.5,100.0,4.5.34.4,
4.05.34.03,4.05.34,3,city,,Halmyrai,Halmyrai,,Omega,59.6666666666667,30.8333333333333,100.0,4.5.34.2,
4.05.34.04,4.05.34,4,city,,Taposiris,Taposiris,Abusir,Omega,59.8333333333333,30.25,78.6,4.5.34.3,
4.05.34.05,4.05.34,5,city,,Kobiu,Kobiou,Sidi Abd el-Rahman,Omega,59.1666666666667,30.1666666666667,83.7,4.5.34.4,
4.05.34.06,4.05.34,6,city,,Antiphilu (Antiphrai),Antiphilou,,Omega,59.5,30.3333333333333,100.0,4.5.34.5,
4.05.34.07,4.05.34,7,city,,Hierax,Hierax,,Omega,59.6666666666667,30.6666666666667,100.0,4.5.34.6,
4.05.34.08,4.05.34,8,city,,Phamothis,Phamothis,,Omega,60.0,30.6666666666667,100.0,4.5.34.7,
4.05.34.09,4.05.34,9,city,,Palaimareia,Palaimareia village,Kom el-Idris,Omega,60.0,30.1666666666667,100.0,4.5.34.8,
4.05.35.02,4.05.35,2,city,,Skiathis,"The maritime region of Mareotosnome is called Taineia; the interior is occupied by the Goniatai and Prosoditai, next is the Skiathike country at",,Omega,60.6666666666667,30.3333333333333,100.0,4.5.24.1,
4.05.36.02,4.05.36,2,city,,Bakchis,around Lake Moeris: Bacchis,Kom el-Atl,Omega,60.5,29.6666666666667,100.0,4.5.36.1,
4.05.36.03,4.05.36,3,city,,Dionysias,Dionysias,Qasr Qarun,Omega,60.5,29.0,100.0,4.5.36.2,
4.05.37.02,4.05.37,2,city,,Kleine Oase,in area of the Oasitai: Small Oasis,El-Bahrije,Omega,60.25,28.75,100.0,4.5.37.1,
4.05.37.03,4.05.37,3,city,,Grosse Oase*,Big Oasis,El-Charge,Omega,59.5,26.9166666666667,100.0,4.5.37.2,
4.05.39.01,4.05.39,1,river,,Grosses Delta (Aufteilung des Agathos Daimon zum Bubastikos ),"Great river and flows through the Heracleotic mouth into the so-called Boubastiakos, which flows out through the Pelusiac mouth. The position of the fork of the delta is",,Omega,62.0,30.0,100.0,4.5.39.1,
4.05.40.01,4.05.40,1,river,,Kleines Delta (Aufteilung des Bubastikos zum Busiritikos),"The so-called Little Delta is where the Boubastiakos river splits into the Bousiritikos river, which flows out through the Pathmitic mouth, position of which is",,Omega,62.6666666666667,30.3333333333333,100.0,4.5.40.1,
4.05.41.01,4.05.41,1,river,,Drittes Delta (Aufteilung des Bubastikos zur Pineptimi-Mündung),"One might even mention a third delta somehow between the two aforementioned, where the Boubastiakos forks into the one that flows through Athribis city and the Pineptimimouth. This is at",,Omega,62.25,30.0833333333333,100.0,4.5.41.1,
4.05.42.03,4.05.42,3,river,,Namenloses Delta (Aufteilung des Agathos Daimon zum Phermuthiakos),"river Agathodaimon; the first is called the Thermouthiakos or Phermouthiakos river, which flows out through the Sebennytic mouth; its fork is at",,Omega,61.5,30.25,100.0,4.5.42.1,
4.05.43.01,4.05.43,1,river,,Namenloses Delta (Aufteilung des Agathos Daimon Taly-Fluss),"Second is the so-called Taly river, which flows through the Bolbitic mouth; the branching of the Taly river is at",,Omega,61.0,30.8333333333333,100.0,4.5.43.1,
4.05.46.03,4.05.46,3,city,,Hermupolis Mikra,"Second is the so-called Taly river, which flows through the Bolbitic mouth; the branching of the Taly river is at",Damanhur,Omega,61.0,30.8333333333333,100.0,4.5.43.1,
4.05.46.05,4.05.46,5,city,,Andronpolis,"In the Andropolitis nome, the metropolis Andron city",Shabur,Omega,61.3333333333333,30.3333333333333,100.0,4.5.46.2,
4.05.46.07,4.05.46,7,city,,Letopolis,"In the Letopolitis nome, metropolis Letous city, inland",Ausim,Omega,61.5,30.0833333333333,100.0,4.5.46.3,
4.05.47.04,4.05.47,4,city,,Metelis,"west of the Great river: Metelitis nome, and metropolis Metelis",bei Fua,Omega,61.0,31.0,100.0,4.5.47.1,
4.05.48.04,4.05.48,4,city,,Buto,"Between the Great river and the Thermouthiakos river these cities: In Phthenote nome, metropolis Boutos",Kom el-Farain,Omega,61.3333333333333,30.75,100.0,4.5.48.1,
4.05.48.06,4.05.48,6,city,,Kabasa,"Kabasitis nome, metropolis Kabasa",Shabas el-Shuhada,Omega,61.5,30.6666666666667,100.0,4.5.48.2,
4.05.48.08,4.05.48,8,city,,Sais,"Saitis nome, metropolis Sais",Saïs,Omega,61.5,30.8333333333333,87.8,4.5.48.3,
4.05.49.02,4.05.49,2,city,,Naukratis,"west, Naukratis city",Kom Geif,Omega,61.25,30.5,100.0,4.5.49.1,
4.05.49.04,4.05.49,4,city,,Nikiu,"east toward the Great river, Prosopitis nome and metropolis Nikiou",Zawiet Razin,Omega,61.5,30.3333333333333,100.0,4.5.49.2,
4.05.50.04,4.05.50,4,city,,Pachneumunis,Between the Thermouthiakos and the Athribitikos rivers are: Sebennytes of the Low Places and its metropolis Pachnamounis,Kom el-Khanziri,Omega,61.6666666666667,31.0,100.0,4.5.50.1,
4.05.50.06,4.05.50,6,city,,Xoïs,"Xoitis nome, and metropolis Xois",Sacha,Omega,61.6666666666667,30.75,93.9,4.5.50.2,
4.05.50.08,4.05.50,8,city,,Taua,Phthemphouthi nome and metropolis Tava,,Omega,61.6666666666667,30.4166666666667,100.0,4.5.50.3,
4.05.51.04,4.05.51,4,city,,Onuphis,Between the Athribitikos and the Bousiritikos rivers: Onouphites nome and its metropolis Onouphis,bei Mahallet Minuf,Omega,62.0833333333333,30.6666666666667,100.0,4.5.51.1,
4.05.51.06,4.05.51,6,city,,Athribis,Athribites nome and its metropolis: Athribis,Tell Atrib,Omega,62.0,30.5,100.0,4.5.51.2,
4.05.51.08,4.05.51,8,city,,Thmuis,Mendesios nome and its metropolis Thmouis,Tell Timai el-Amdid,Omega,62.3333333333333,30.8333333333333,100.0,4.5.51.3,
4.05.51.10,4.05.51,10,city,,Sebennytos,"Sebennytes of the Upper Places, and metropolis Sebennotos",Samanud,Omega,62.3333333333333,30.3333333333333,100.0,4.5.51.4,
4.05.51.12,4.05.51,12,city,,Busiris,Bousirites nome and its metropolis Bousiris,Abusir,Omega,62.5,30.25,100.0,4.5.51.5,
4.05.51.14,4.05.51,14,city,,Leontopolis,Leontopolites nome and metropolis Leontopolis,Tell Mokdam,Omega,62.25,30.5833333333333,100.0,4.5.51.6,
4.05.52.04,4.05.52,4,city,,Panephysis,"Between the Bousiritikos river and the Boubastiakos river, Neout or Nesog nome, and metropolis Panephysis",El-Manzala,Omega,62.6666666666667,31.0833333333333,100.0,4.5.52.1,
4.05.52.06,4.05.52,6,city,,Tanis,the Tanitic mouth,San el-Hagar,Omega,62.75,30.8333333333333,60.6,4.5.10.8,
4.05.52.08,4.05.52,8,city,,Pharbaithos,Athribites nome and its metropolis: Athribis,Horbeit,Omega,62.75,30.5,46.4,4.5.51.2,
4.05.53.03,4.05.53,3,city,,Herakleopolis Mikra,"east of the Boubastikos river is Sethroites nome, and metropolis Little Herakleous city",Tell Balim,Omega,63.3333333333333,31.0,100.0,4.5.53.1,
4.05.53.05,4.05.53,5,city,,Phakussai,Arabia nome and metropolis Phakoussa,Faqus,Omega,63.1666666666667,30.8333333333333,100.0,4.5.53.2,
4.05.53.07,4.05.53,7,city,,Bubastis,"Boubastites nome, and metropolis Boubastos",Tell Basta,Omega,63.0833333333333,30.6666666666667,100.0,4.5.53.3,
4.05.53.09,4.05.53,9,city,,Oniu,Heliopolites nome and metropolis Heliou or Oniu,Matarija,Omega,62.5,30.1666666666667,100.0,4.5.53.4,
4.05.54.03,4.05.54,3,city,,Babylon,"in the border area of Arabia and Aphroditopolis, Babylon",Fostat,Omega,62.25,30.0,100.0,4.5.54.1,
4.05.54.04,4.05.54,4,city,,Heliupolis,Heliopolis,Matarije,Omega,62.5,29.8333333333333,100.0,4.5.54.2,
4.05.54.05,4.05.54,5,city,,Heroonpolis,"thence by Arabia Petraia as far as the inmost point in the Arabian Gulf at Heroon polis, at",Tell el-Maskhuta,Omega,63.5,29.8333333333333,100.0,4.5.13.2,
4.05.55.05,4.05.55,5,city,,Memphis*,"Great Delta and the Low Country is called the Seven Nomes or Heptanomis; the first nome from west of the river is Memphites, and its metropolis Memphis",Memphis,Omega,61.8333333333333,29.8333333333333,100.0,4.5.55.1,
4.05.55.06,4.05.55,6,city,,Akanthonpolis,"west of the river inland, the town Akanthon",Kafr Ammar,Omega,61.6666666666667,29.6666666666667,100.0,4.5.55.2,
4.05.56.01,4.05.56,1,city,,Nil (Spaltung beim Herakleopolites-Gau),Heliopolis,Nil,Omega,62.0,29.75,66.0,4.5.54.2,
4.05.56.03,4.05.56,3,city,,Nilupolis,"a place where the river divides, making the Heracleopolites nome an island and on this island Nilopolis inland",El-Dallas,Omega,62.0,29.5,100.0,4.5.56.1,
4.05.57.01,4.05.57,1,city,,Herakleopolis Megale,"the metropolis toward the more westerly section of the river, Great Herakleous city [Heracleopolis]",Ihnasaya el-Medina,Omega,61.8333333333333,29.1666666666667,100.0,4.5.57.1,
4.05.57.03,4.05.57,3,city,,Arsinoe (Arsinoïtes),"west of the island the Arsinoites nome and its metropolis inland, Arsinoe",Medinet el-Fajjum,Omega,61.6666666666667,29.5,100.0,4.5.57.2,
4.05.57.04,4.05.57,4,city,,Ptolemaïs,Ptolemais anchorage,El-Lahun,Omega,61.6666666666667,29.3333333333333,100.0,4.5.57.3,
4.05.57.06,4.05.57,6,city,,Aphroditopolis,"east of the island, Aphroditopolites nome and its metropolis Aphrodites city",Atfih,Omega,62.25,29.6666666666667,100.0,4.5.57.4,
4.05.57.07,4.05.57,7,city,,Ankyronpolis,"east of the island, Ankyron city",El-Hiba,Omega,62.3333333333333,29.3333333333333,100.0,4.5.57.5,
