ref_id,name,category,book,tabula,modern_location,recension,lon_ptolemy,lat_ptolemy,naming_observation,feature_id,sequence_in_feature,feature_closes_loop,river_feature_id,river_sequence_in_feature,island_feature_id,island_sequence_in_feature,island_feature_closes_loop,mountain_feature_id,mountain_sequence_in_feature
3.06.02.03,Eupatoria,city,Europe,EU08,Evpatorija,Omega,60.75,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.02.04,Dandake,city,Europe,EU08,,Omega,60.75,47.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.02.05,Symbolon,city,Europe,EU08,Balaklava,Omega,61.0,47.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.02.06,Kap Parthenion,coast,Europe,EU08,,Omega,60.6666666666667,47.0,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_010_EU08,0,,,,,,,,
3.06.02.07,Chersonesos,city,Europe,EU08,Sevastopol,Omega,61.0,47.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.02.08,Ktenus,city,Europe,EU08,,Omega,61.25,47.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.02.09,Kap Kriu Metopon,coast,Europe,EU08,,Omega,62.0,46.6666666666667,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_010_EU08,1,,,,,,,,
3.06.02.10,Charax,city,Europe,EU08,Aj-Todor,Omega,62.0,46.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.02.11,Lagyra,city,Europe,EU08,,Omega,62.5,47.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.03.01,Kap Korax,coast,Europe,EU08,,Omega,63.0,47.0,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_010_EU08,2,,,,,,,,
3.06.03.02,Istrianos-Mündung,river_mouth,Europe,EU08,,Omega,63.5,47.1666666666667,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_010_EU08,3,,,,,,,,
3.06.03.03,Theodosia*,city,Europe,EU08,Feodosija,Omega,63.3333333333333,47.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.03.04,Nymphaion,city,Europe,EU08,Gerojevka,Omega,63.75,47.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.04.02,Tyriktake,city,Europe,EU08,Arschinzevo,Omega,63.5,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.04.03,Pantikapaia*,city,Europe,EU08,Kertsch,Omega,64.0,47.9166666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.04.04,Kap Myrmekion,coast,Europe,EU08,,Omega,64.0,48.5,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_010_EU08,4,,,,,,,,
3.06.04.06,Parthenion,city,Europe,EU08,Sinjagino,Omega,63.5,48.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.04.07,Zenons Chersonesos,city,Europe,EU08,,Omega,63.0,48.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.04.08,Herakleion,city,Europe,EU08,,Omega,62.0,48.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.02,Taphros,city,Europe,EU08,,Omega,60.6666666666667,48.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.03,Tarona,city,Europe,EU08,,Omega,62.3333333333333,48.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.04,Postigia (Postigira),city,Europe,EU08,,Omega,63.0,48.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.05,Parosta,city,Europe,EU08,,Omega,61.5,48.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.06,Kimmerion,city,Europe,EU08,,Omega,62.0,48.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.07,Portakra (Postakra),city,Europe,EU08,,Omega,61.8333333333333,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.05.08,Boion,city,Europe,EU08,,Omega,62.8333333333333,47.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.01,Iluraton,city,Europe,EU08,Ivanovka,Omega,63.3333333333333,47.9166666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.02,Satarche,city,Europe,EU08,,Omega,61.25,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.03,Badation,city,Europe,EU08,,Omega,61.5,47.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.04,Kytaion,city,Europe,EU08,,Omega,62.25,47.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.05,Tazos,city,Europe,EU08,,Omega,62.6666666666667,47.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.06,Argoda,city,Europe,EU08,,Omega,61.75,47.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.06.06.07,Tabana,city,Europe,EU08,,Omega,62.3333333333333,47.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.01.08,Danubios (Einmündung des Tibiskos),river,Europe,EU09,Donau (Einmündung des Temesch),Omega,46.0,44.25,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_028_Danubios,0,,,,,
3.07.01.10,Karpaten,mountain,Europe,EU09,Karpaten,Omega,46.0,48.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
3.07.02.02,Uskenon (Veskenon),city,Europe,EU09,,Omega,43.25,48.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.03,Bormanon*,city,Europe,EU09,,Omega,43.6666666666667,48.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.04,Abieta,city,Europe,EU09,,Omega,43.6666666666667,48.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.05,Trisson,city,Europe,EU09,,Omega,44.1666666666667,47.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.06,Parka,city,Europe,EU09,,Omega,43.5,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.07,Kandanon,city,Europe,EU09,,Omega,44.0,47.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.08,Pession,city,Europe,EU09,,Omega,44.6666666666667,47.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.07.02.09,Partiskon,city,Europe,EU09,,Omega,45.0,46.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.01.04,Tyras (Biegung),river,Europe,EU09,Dnjestr,Omega,53.0,48.5,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,,,,,,,
3.08.02.02,Danubios (1. Biegung nach Süden),river,Europe,EU09,Donau,Omega,47.3333333333333,44.75,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_028_Danubios,1,,,,,
3.08.02.03,Danubios (Einmündung des Rhabon),river,Europe,EU09,Donau (Einmündung des Jiu),Omega,49.0,43.5,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_028_Danubios,2,,,,,
3.08.02.05,Kiabros (Einmündung in den Danubios),river,Europe,EU09,Cibrica (Einmündung in die Donau),Omega,49.5,43.75,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
3.08.03.01,Alutas (Einmündung in den Danubios),river,Europe,EU09,Alt (Einmündung in die Donau),Omega,50.25,44.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
3.08.03.03,Danubios (Biegung bei Oescus),river,Europe,EU09,Donau,Omega,51.0,44.0,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_028_Danubios,3,,,,,
3.08.03.04,Danubios (Biegung bei Axiopolis),river,Europe,EU09,Donau,Omega,54.3333333333333,45.75,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_028_Danubios,4,,,,,
3.08.04.04,Ister (Biegung bei Dinogeteia),river,Europe,EU09,Donau,Omega,53.0,46.6666666666667,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_029_Ister,0,,,,,
3.08.04.06,Tyras (Biegung),river,Europe,EU09,Dnjestr,Omega,53.0,48.5,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,,,,,,,
3.08.06.02,Rhukkonion,city,Europe,EU09,,Omega,46.5,48.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.06.03,Dokirava,city,Europe,EU09,,Omega,47.3333333333333,48.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.06.04,Porolisson,city,Europe,EU09,Moigrad-Jac,Omega,49.0,48.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.06.05,Arkobarada,city,Europe,EU09,,Xi,50.6666666666667,48.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.06.06,Triphulon,city,Europe,EU09,,Omega,52.25,48.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.06.07,Patridava,city,Europe,EU09,,Omega,53.0,48.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.06.08,Karsidava,city,Europe,EU09,,Omega,53.3333333333333,48.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.01,Petrodava,city,Europe,EU09,,Omega,53.75,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.02,Ulpianon,city,Europe,EU09,,Omega,47.5,47.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.03,Napuka,city,Europe,EU09,Klausenburg,Omega,49.0,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.04,Patruissa,city,Europe,EU09,,Omega,49.0,47.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.05,Salinai*,city,Europe,EU09,,Omega,49.25,47.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.06,Praetoria Augusta,city,Europe,EU09,,Omega,50.5,47.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.07,Sandava (Sangidava),city,Europe,EU09,,Omega,51.5,47.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.08,Angustia,city,Europe,EU09,Bretcu,Omega,52.25,47.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.09,Utidava,city,Europe,EU09,,Omega,53.1666666666667,47.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.07.10,Markodava,city,Europe,EU09,,Omega,49.5,47.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.01,Ziridava,city,Europe,EU09,,Omega,49.5,46.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.02,Singidava,city,Europe,EU09,,Omega,48.0,46.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.03,Apulon,city,Europe,EU09,Karlsburg,Omega,49.25,46.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.04,Zermizirga,city,Europe,EU09,,Omega,49.5,46.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.05,Komidava,city,Europe,EU09,Risnov,Omega,51.5,46.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.06,Rhamidava,city,Europe,EU09,,Omega,51.8333333333333,46.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.07,Pirum,city,Europe,EU09,,Omega,51.25,46.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.08,Zusidava,city,Europe,EU09,,Omega,52.6666666666667,46.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.08.09,Paloda (Polonda),city,Europe,EU09,,Omega,53.0,47.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.01,Zurobara,city,Europe,EU09,,Omega,45.6666666666667,45.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.02,Lizisis (Aizisis),city,Europe,EU09,Firliug,Omega,46.25,45.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.03,Argidava,city,Europe,EU09,Varadia,Omega,49.5,45.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.04,Tiriskon,city,Europe,EU09,,Omega,48.5,45.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.05,Sarmizegetusa Regia*,city,Europe,EU09,Hunedoara,Omega,47.8333333333333,45.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.06,Hydata,city,Europe,EU09,,Omega,49.5,45.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.07,Netindava,city,Europe,EU09,,Omega,52.75,45.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.09.08,Tiason,city,Europe,EU09,,Omega,52.0,45.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.01,Zeugma,city,Europe,EU09,,Omega,47.6666666666667,44.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.02,Tibiskon,city,Europe,EU09,Jupa,Omega,46.6666666666667,44.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.03,Dierna,city,Europe,EU09,Orsova,Omega,47.25,44.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.04,Akmonia (Ekmonia),city,Europe,EU09,,Omega,48.0,45.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.05,Druphegis (Drubetis),city,Europe,EU09,,Omega,47.75,44.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.06,Frateria (Fraterna),city,Europe,EU09,,Omega,49.5,44.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.07,Arkina,city,Europe,EU09,,Omega,49.0,44.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.08,Pinon,city,Europe,EU09,,Omega,50.5,44.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.09,Amutrion,city,Europe,EU09,,Omega,50.0,44.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.08.10.10,Sornon (Surnon),city,Europe,EU09,,Omega,51.5,45.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.01.04,Scardum,city,Europe,EU09,Sar planina,Omega,47.0,41.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.01.06,Orbelos-Gebirge,mountain,Europe,EU09,Belasica,Omega,49.0,42.3333333333333,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
3.09.01.08,Cebrus-Quelle,river,Europe,EU09,Cibrica-Quelle,Omega,50.0,43.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
3.09.01.10,Danuvius (Zusammenfluss mit Cebrus),river,Europe,EU09,Donau,Omega,49.5,43.75,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_019_Danuvius,13,,,,,
3.09.03.02,Singidunum,city,Europe,EU09,Belgrad,Omega,45.5,44.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.03.03,Legio IV Flavia Felix,city,Europe,EU09,,Xi,45.5,44.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.03.04,Tricornium,city,Europe,EU09,Ritopek,Omega,46.0,44.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.03.07,Viminacium,city,Europe,EU09,Kostolac,Omega,46.5,44.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.04.01,Taliatis,city,Europe,EU09,Veliki Gradac,Omega,47.0,44.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.04.02,Egeta,city,Europe,EU09,Brza Palanka,Omega,47.25,43.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.04.03,Dorticum,city,Europe,EU09,Vrâv,Omega,48.0,43.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.04.04,Raitiaria*,city,Europe,EU09,Arcar,Omega,49.0,43.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.05.02,Horrea Margi,city,Europe,EU09,Cuprija,Omega,46.75,43.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.05.03,Timacum Minus,city,Europe,EU09,Ravna,Omega,47.5,43.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.05.04,Vindenae,city,Europe,EU09,Glavnik,Omega,48.0,42.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.05.05,Velanis,city,Europe,EU09,,Omega,49.0,42.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.06.02,Arribantium,city,Europe,EU09,,Omega,47.5,42.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.06.03,Naissus,city,Europe,EU09,Nis,Omega,47.3333333333333,42.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.06.04,Ulpianum,city,Europe,EU09,Gracanica,Omega,48.5,42.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.09.06.05,Scupi* (Scupi),city,Europe,EU09,Skopje,Omega,48.5,42.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.10.01.05,Endpunkt beim Pontus,city,Europe,EU09,Endpunkt beim Schwarzen Meer,Omega,55.0,44.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.10.02.01,Ister (Biegung bei Dinogetia),river,Europe,EU09,Donau,Omega,53.0,46.6666666666667,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,,,,,,,
3.10.02.02,Ister (1. Teilung bei Noviodunum),city,Europe,EU09,Donau,Omega,54.8333333333333,46.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.10.02.03,Insel Peuce,island,Europe,EU09,,Omega,55.3333333333333,46.5,matches 'Insel'/'Inseln' (island),,,,,,,,,,
3.10.02.05,Heilige Mündung,river_mouth,Europe,EU09,,Omega,56.0,46.25,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_011_EU09,0,1,,,,,,,
3.10.03.01,Ister (Teilung des nördlichsten Armes),city,Europe,EU09,Donau,Omega,55.0,46.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
3.10.03.02,Ister (Teilung des nördlicheren Armes aus dieser Aufteilung),river,Europe,EU09,Donau,Omega,55.5,47.0,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_029_Ister,1,,,,,
3.10.04.02,Nördlichere Thiagola (See) (Nördlichere Thiagos (See)),lake,Europe,EU09,,Omega,55.6666666666667,47.25,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
3.10.04.03,Psilon bzw. Thiagola (Mündung) (Thiagos (Mündung)),river_mouth,Europe,EU09,,Omega,56.25,47.0,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_011_EU09,1,1,,,,,,,
3.10.05.01,Ister (Teilung des südlicheren Armes aus 2. Aufteilung),river,Europe,EU09,Donau,Omega,55.3333333333333,46.75,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_029_Ister,2,,,,,
3.10.05.03,Nördliche Mündung,river_mouth,Europe,EU09,,Omega,56.3333333333333,46.8333333333333,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_011_EU09,2,1,,,,,,,
