book,map,section,position,name_phrase,lon_dms,lat_dms,lon_decimal,lat_decimal,catalogue_matched,catalogue_ref_id,catalogue_name,catalogue_match_score
3,11,2,8,likewise the border of Chersonesos on Propontis,54°20',41°30',54.3333,41.5,yes,3.11.02.10,Grenzpunkt  der Thrakischen Chersones an der Propontis,100.0
3,11,3,1,"On the east by the Propontis and the mouth of Pontos, called the Thracian Bosporos, and by the onward shores of Pontos until the border with lower Moesia",55°00',44°40',55.0,44.6667,yes,3.10.01.05,Endpunkt beim Pontus,100.0
3,11,3,2,"which border the description is the following: After Mesembria of Moesia, Anchialos",54°45',44°30',54.75,44.5,yes,3.11.04.03,Anchialos,100.0
3,11,3,3,Apollonia,54°50',44°20',54.8333,44.3333,yes,3.11.04.04,Apollonia* Pontike,100.0
3,11,3,4,Tonzou,55°00',44°10',55.0,44.1667,yes,3.11.04.05,Tonzu (Tonzos-Mündung),83.7
3,11,3,5,Perontikon,55°10',44°00',55.1667,44.0,yes,3.11.04.06,Perontikon,100.0
3,11,3,6,Thynias promontory,55°40',44°00',55.6667,44.0,yes,3.11.04.07,Kap Thynias,100.0
3,11,3,7,Salmydessos shore,55°20',43°40',55.3333,43.6667,yes,3.11.04.08,Strand von Halmydessos,100.0
3,11,3,8,Philia promontory,55°30',43°30',55.5,43.5,yes,3.11.04.09,Kap Philia,100.0
3,11,3,9,Phinopolis,55°30',43°20',55.5,43.3333,yes,3.11.04.10,Phinopolis,100.0
3,11,3,10,"at the mouth of Pontos, Byzantion",56°00',43°05',56.0,43.0833,yes,3.11.05.02,Byzanz*,100.0
3,11,4,1,"Next, in Propontis, Bathynios river mouth",55°30',43°00',55.5,43.0,yes,3.11.06.02,Bathynias-Mündung,100.0
3,11,4,2,Athyra river mouth,55°30',42°55',55.5,42.9167,yes,3.11.06.03,Athyras-Mündung,100.0
3,11,4,3,Selymbria,55°00',42°30',55.0,42.5,yes,3.11.06.04,Selymbria,100.0
3,11,4,4,Perinthos,54°50',42°20',54.8333,42.3333,yes,3.11.06.05,Herakleia*,100.0
3,11,4,5,Arzou river mouth,54°50',42°10',54.8333,42.1667,yes,3.11.06.06,Arzos-Mündung,100.0
3,11,4,6,Bisanthe,54°50',42°00',54.8333,42.0,yes,3.11.06.07,Bisanthe bzw. Rhaideston,93.9
3,11,4,7,Makron Teichos,54°50',41°50',54.8333,41.8333,yes,3.11.06.08,Lange Mauer,100.0
3,11,4,8,Paktye,54°30',41°45',54.5,41.75,yes,3.11.06.09,Paktye,100.0
3,11,5,1,"Of the notable mountains of Thrace, Mt. Haimos extends along the junction of Lower Moesia, and Mt. Rhodope is beyond the Nestos and Hebros river, between which and the sea is a lake called Bistonis",52°30',41°50',52.5,41.8333,yes,3.11.07.07,Bistonis-See,100.0
3,11,7,1,The inland cities of Thrace are: Praisidion,51°20',43°10',51.3333,43.1667,yes,3.11.11.01,Prasidion,100.0
3,11,7,2,Nikopolis by Haimos,52°00',43°30',52.0,43.5,yes,3.11.11.02,Nikopolis am Haimos,66.7
3,11,7,3,Ostaphos,52°30',43°30',52.5,43.5,yes,3.11.11.02,Nikopolis am Haimos,100.0
3,11,7,4,Oualla,52°40',43°45',52.6667,43.75,yes,3.11.11.05,Valla,100.0
3,11,7,5,Opisena,53°20',44°00',53.3333,44.0,yes,3.11.11.06,Opisena,100.0
3,11,7,6,Deoueltos colonia,54°20',44°15',54.3333,44.25,yes,3.11.11.07,Develtos,100.0
3,11,7,7,Orkelis,54°20',43°40',54.3333,43.6667,yes,3.11.11.07,Develtos,51.6
3,11,7,8,Karpoudaimon,54°00',43°05',54.0,43.0833,yes,3.11.11.09,Karpudaimon,100.0
3,11,7,9,Bizye,54°50',43°45',54.8333,43.75,yes,3.11.11.10,Bizye,100.0
3,11,7,10,Sardike,50°10',43°00',50.1667,43.0,yes,3.11.11.08,Orkelis,62.1
3,11,7,11,Terta,51°40',43°05',51.6667,43.0833,yes,3.11.12.02,Terta,100.0
3,11,7,12,Philippopolis,52°30',42°45',52.5,42.75,yes,3.11.12.03,Philippopolis bzw. Trimontion bzw. Adrianopolis,100.0
3,11,7,13,Arzos,53°15',43°10',53.25,43.1667,yes,3.11.12.04,Arzos,100.0
3,11,7,14,Tonzos,54°30',43°20',54.5,43.3333,yes,3.11.12.05,Tonzos,100.0
3,11,7,15,Kabyle,54°50',43°15',54.8333,43.25,yes,3.11.12.06,Kabyle,100.0
3,11,7,16,Bergoule,54°30',43°00',54.5,43.0,yes,3.11.12.07,Bergule,100.0
3,11,7,17,Pautalia,50°00',42°30',50.0,42.5,yes,3.11.12.08,Pantalia (Pataulia),100.0
3,11,7,18,Nikopolis by the Nestos,51°45',42°20',51.75,42.3333,yes,3.11.13.01,Nikopolis* am Nessos,100.0
3,11,7,19,Topiris,51°20',42°00',51.3333,42.0,yes,3.11.13.03,Topiris,100.0
3,11,7,20,Pergamon,52°00',42°30',52.0,42.5,yes,3.11.13.04,Pergamon,100.0
3,11,7,21,Traianopolis,53°00',42°15',53.0,42.25,yes,3.11.13.05,Traianopolis,100.0
3,11,7,22,Plotinopolis,53°40',42°40',53.6667,42.6667,yes,3.11.13.06,Plotinopolis,100.0
3,11,7,23,Drousipara,54°30',42°40',54.5,42.6667,yes,3.11.13.07,Drusipara,100.0
3,11,7,24,Dyme,52°50',41°45',52.8333,41.75,yes,3.11.13.08,Dyme,100.0
3,11,7,25,Kypsela,53°05',41°40',53.0833,41.6667,yes,3.11.13.10,Kypsela,90.8
3,11,7,26,Aphrodisias,53°35',41°40',53.5833,41.6667,yes,3.11.13.09,Aphrodisias,100.0
3,11,7,27,Aproi colonia,54°00',42°00',54.0,42.0,yes,3.11.13.11,Aproi,100.0
3,11,7,28,Herakleia,54°20',41°50',54.3333,41.8333,yes,3.11.13.12,Herakleia,100.0
3,11,7,29,Lysimachia,54°10',41°30',54.1667,41.5,yes,3.11.13.13,Lysimachia*,100.0
3,11,8,1,Islands lying off Thrace beyond the Bosporos: the westernmost island of the Kyaneai,56°20',43°20',56.3333,43.3333,yes,3.11.14.03,Kyaneen (westliche Insel),100.0
3,11,8,2,"In Propontis, Prokonnesos island",55°30',42°00',55.5,42.0,yes,3.11.14.05,Proikonesos* (Prokonesos*),100.0
3,11,8,3,Islands in the Aegean Sea: Thasos island and city,51°45',41°30',51.75,41.5,yes,3.11.14.07,Thasos,100.0
3,11,8,4,Samothrace island and city,52°30',41°15',52.5,41.25,yes,3.11.14.08,Samothrake,100.0
3,11,8,5,Imbros,53°20',41°15',53.3333,41.25,yes,3.11.02.05,Ainos*,64.3
3,11,9,1,Melas Gulf to Propontis and by the part of Propontis on that side as far as Kallipolis,55°00',41°30',55.0,41.5,yes,3.12.01.05,Kallipolis,100.0
3,11,9,2,"On the west by the remaining part of the MelasGulf, on which is Kardia city",54°00',41°05',54.0,41.0833,yes,3.12.02.02,Kardiapolis,100.0
3,11,9,3,Mastousia promontory,54°30',40°40',54.5,40.6667,yes,3.12.02.03,Mastusia,100.0
3,11,9,4,"On the south by the Aegean Sea, on which is the city Elaious",54°30',40°45',54.5,40.75,yes,3.12.03.03,Elaius*,100.0
3,11,9,5,the protruding promontory,54°40',40°45',54.6667,40.75,yes,3.12.03.04,Kap gleich daneben,100.0
3,11,9,6,"On the East by the Hellespont, on which are the cities: Koila",54°55',41°00',54.9167,41.0,yes,3.12.04.03,Koila,100.0
3,11,9,7,Sestos,54°55',41°15',54.9167,41.25,yes,3.12.04.04,Sestos*,100.0
3,11,9,8,next the above-mentioned Kallipolis,55°00',41°30',55.0,41.5,yes,3.12.01.05,Kallipolis,100.0
3,12,1,1,"west by the Ionian Sea from Dyrrachion (or Epidamnos) to the Kelydnos river, per the following description: Taylantians Dyrrachion",45°00',40°55',45.0,40.9167,yes,3.13.03.02,Dyrrhachion*,94.8
3,12,1,2,Panyasos river outlet,45°00',40°40',45.0,40.6667,yes,3.13.03.03,Panyasos-Mündung (Panusos-Mündung),100.0
3,12,1,3,Apsos river outlet,45°05',40°30',45.0833,40.5,yes,3.13.03.04,Apsos-Mündung,100.0
3,12,1,4,Apollonia,45°05',40°10',45.0833,40.1667,yes,3.13.03.05,Apollonia,100.0
3,12,1,5,Aoos river outlet,45°00',40°00',45.0,40.0,yes,3.13.03.06,Aoos-Mündung,100.0
3,12,1,6,Aulon city and port,44°50',39°55',44.8333,39.9167,yes,3.13.03.07,Aulon,100.0
3,12,3,1,Elimiotes Boullis,45°00',39°45',45.0,39.75,yes,3.13.04.02,Bullis,100.0
3,12,3,2,Orestidos Amantia,44°55',39°30',44.9167,39.5,yes,3.13.05.02,Amantia,100.0
3,12,3,3,Kelydnos river outlet,45°00',39°20',45.0,39.3333,yes,3.13.05.03,Kelydnos-Mündung,100.0
3,12,3,4,"south to the line on this side along Epiros until the end, at position",49°00',38°30',49.0,38.5,yes,3.13.06.02,"Grenzpunkt (Achaia, Epeiros, Makedonien)",100.0
3,12,3,5,"which line Mt. Pindos extends, whose midpoint lies at",47°40',38°45',47.6667,38.75,yes,3.13.06.03,Pindos-Gebirge (Mitte),100.0
3,12,3,6,"Along Achaia until the Maliac gulf to the end, position",51°00',38°25',51.0,38.4167,yes,3.13.06.05,Malischer Golf,100.0
3,12,3,7,"On which line is Mt. Oite, whose midpoint lies at degrees",50°30',38°25',50.5,38.4167,yes,3.13.06.06,Oite-Gebirge (Mitte),100.0
3,12,6,1,"east to the mentioned part of Thrace and the gulfs of the Aegean seafrom the Nestos river until the end of the Maliac gulf, the description as follows: After the Nestos river, which is the border of Thrace lying at degrees",51°45',41°45',51.75,41.75,yes,3.11.02.01,Nessos-Mündung,100.0
3,12,7,1,In the Strymonic gulf the shore of Edonis Neapolis,51°15',41°45',51.25,41.75,yes,3.13.09.03,Neapolis,96.9
3,12,7,2,Oisyme,50°50',41°45',50.8333,41.75,yes,3.13.09.04,Oisyme,90.8
3,12,7,3,Strymon river outlet,50°15',41°25',50.25,41.4167,yes,3.13.09.05,Strymon-Mündung,100.0
3,12,7,4,Amphaxitis Arethousa,50°10',41°20',50.1667,41.3333,yes,3.13.10.02,Arethusa,94.3
3,12,7,5,Stageira,50°20',41°10',50.3333,41.1667,yes,3.13.10.03,Stageira,100.0
3,12,9,1,In Chalkidike: Panormos harbor and city,50°40',41°00',50.6667,41.0,yes,3.13.11.02,Panormos,100.0
3,12,9,2,Mt. Athos,51°00',41°10',51.0,41.1667,yes,3.13.11.03,"Athos, ein Berg",100.0
3,12,9,3,Athos promontory and city,51°15',41°15',51.25,41.25,yes,3.13.11.04,"Athos, Kap und Berg",100.0
3,12,9,4,The midpoint of the mountain,51°10',41°00',51.1667,41.0,yes,3.13.11.05,Athos (Mitte),100.0
3,12,9,5,Nymphaion promontory,51°10',40°45',51.1667,40.75,yes,3.13.11.06,Kap Nymphaion,100.0
3,12,9,6,in the Singitic gulf Stratonike,50°55',40°55',50.9167,40.9167,yes,3.13.11.08,Stratonike,100.0
3,12,9,7,Akanthos,50°40',40°55',50.6667,40.9167,yes,3.13.11.09,Akanthos,96.9
3,12,9,8,Singos,50°30',40°40',50.5,40.6667,yes,3.13.11.10,Singos,100.0
3,12,10,1,In Paraktia: Ampelos headland,51°15',40°30',51.25,40.5,yes,3.13.12.02,Kap Ampelos,100.0
3,12,10,2,Derrhis headland,51°15',40°20',51.25,40.3333,yes,3.13.12.03,Kap Derris,100.0
3,12,10,3,Torone,50°45',40°25',50.75,40.4167,yes,3.13.12.04,Torone,100.0
3,12,10,4,The depth of the Toronaic gulf,50°40',40°25',50.6667,40.4167,yes,3.13.12.04,Torone,84.1
3,12,10,5,The neck of the Pallene peninsula,51°00',40°05',51.0,40.0833,yes,3.13.13.01,Pallene (Landenge der Halbinsel),100.0
3,12,10,6,Kanastraion promontory,51°15',39°55',51.25,39.9167,yes,3.13.13.02,Kap Kanastraion,100.0
3,12,10,7,Kassandreia,51°05',40°00',51.0833,40.0,yes,3.13.13.03,Kasandreia*,100.0
3,12,10,8,in the Thermaic gulf the Chabrios river outlet,50°40',40°05',50.6667,40.0833,yes,3.13.13.05,Chabrios-Mündung,74.4
3,12,10,9,Gigonis headland,50°30',40°05',50.5,40.0833,yes,3.13.13.06,Kap Gigonis,74.4
3,12,11,1,In Amphaxitis: Thessalonike,49°50',40°20',49.8333,40.3333,yes,3.13.14.02,Thessalonike*,100.0
3,12,11,2,Echedoros river outlet,49°45',40°15',49.75,40.25,yes,3.13.14.03,Echedoros-Mündung,100.0
3,12,11,3,Axios river outlet,49°40',40°10',49.6667,40.1667,yes,3.13.14.04,Axios-Mündung,100.0
3,12,12,1,In Pieria: Lydios river outlet,49°30',40°00',49.5,40.0,yes,3.13.15.02,Lydias-Mündung,100.0
3,12,12,2,Pydna,49°40',39°45',49.6667,39.75,yes,3.13.15.03,Pydna,100.0
3,12,12,3,Haliakmon river outlet,49°50',39°40',49.8333,39.6667,yes,3.13.15.04,Haliakmon-Mündung,100.0
3,12,12,4,Dion colonia,50°00',39°35',50.0,39.5833,yes,3.13.15.05,Dion,100.0
3,12,12,5,Baphyron river outlet,50°10',39°30',50.1667,39.5,yes,3.13.15.06,Baphyras-Mündung,100.0
3,12,12,6,Peneios river outlet,50°30',39°25',50.5,39.4167,yes,3.13.15.07,Peneios-Mündung,100.0
3,12,12,7,Pelasgians Magnesia headland,51°40',39°30',51.6667,39.5,yes,3.13.16.02,Kap Magnesia,100.0
3,12,12,8,Sepias headland,51°45',39°15',51.75,39.25,yes,3.13.16.04,Kap Rhiaia,100.0
3,12,12,9,Aianteion,51°40',39°15',51.6667,39.25,yes,3.13.16.05,Aiantion,100.0
3,12,12,10,Iolkos,51°30',39°15',51.5,39.25,yes,3.13.16.06,Iolkos,100.0
3,12,14,1,Of Phthiotis in the Pelasgic gulf Pagasai,50°50',38°55',50.8333,38.9167,yes,3.13.17.03,Pagasai,100.0
3,12,14,2,Demetrias,50°30',38°55',50.5,38.9167,yes,3.13.17.04,Demetrias,100.0
3,12,14,3,Poseidion promontory,51°30',38°50',51.5,38.8333,yes,3.13.17.05,Kap Poseidion,100.0
3,12,14,4,Larissa,51°20',38°45',51.3333,38.75,yes,3.13.17.06,Larissa Kremaste,96.9
3,12,14,5,Echinos,51°10',38°45',51.1667,38.75,yes,3.13.17.07,Echinos,100.0
3,12,14,6,Spercheia,51°00',38°40',51.0,38.6667,yes,3.13.17.10,Spercheios-Mündung,86.8
3,12,14,7,Thebai of Phthiotis,51°00',38°35',51.0,38.5833,yes,3.13.17.09,Theben in der Phthiotis,73.9
3,12,14,8,Spercheios river outlet,51°00',38°30',51.0,38.5,yes,3.13.17.10,Spercheios-Mündung,100.0
3,12,15,1,"mountains forming the border of Thrace and Macedonia, at this location",48°40',42°00',48.6667,42.0,yes,3.13.18.01,Strymon-Quelle,100.0
3,12,15,2,Mt. Skardos at,47°00',41°40',47.0,41.6667,yes,3.09.01.04,Scardum,100.0
3,12,15,3,"mountains under Dalmatia, at",46°00',41°15',46.0,41.25,yes,3.13.18.07,Erigon-Quelle,100.0
3,12,15,4,The two branches join each other at position,49°15',40°15',49.25,40.25,yes,3.13.14.03,Echedoros-Mündung,50.2
3,12,15,5,Kandauianmountains at position,46°40',40°10',46.6667,40.1667,yes,3.13.18.09,Haliakmon-Quelle,100.0
3,12,15,6,Mt. Pindos at position,47°30',39°00',47.5,39.0,yes,3.13.18.11,Peneios-Quelle,100.0
3,12,15,7,the Spercheios river similarly at position,48°30',38°40',48.5,38.6667,yes,3.13.18.13,Spercheios-Quelle,100.0
3,12,16,1,Of the named mountains the center of Bertiskos lies at degrees,49°10',41°15',49.1667,41.25,yes,3.13.19.01,Bertiskos,100.0
3,12,16,2,Mt. Bermion,48°30',39°50',48.5,39.8333,yes,3.13.19.02,Bermion,87.8
3,12,16,3,Mt. Kerketesion,46°40',39°40',46.6667,39.6667,yes,3.13.19.03,Berketesios (Kerketesios),100.0
3,12,16,4,Mt. Kitarion,48°40',39°30',48.6667,39.5,yes,3.13.19.04,Kitarion,87.8
3,12,16,5,Mt. Olympos,50°00',39°20',50.0,39.3333,yes,3.13.19.05,Olympos,100.0
3,12,16,6,Mt. Osses,50°40',39°20',50.6667,39.3333,yes,3.13.19.06,Ossa,100.0
3,12,16,7,Mt. Pelion,51°10',39°20',51.1667,39.3333,yes,3.13.19.07,Pelion,100.0
3,12,16,8,Mt. Othryos,50°00',38°40',50.0,38.6667,yes,3.13.19.08,Othrys,84.3
3,12,17,1,The following cities are in the hinterland of Macedonia: Taylantians: Arnissa,45°20',40°40',45.3333,40.6667,yes,3.13.20.03,Arnissa,100.0
3,12,17,2,Elimians: Elimia,45°40',39°40',45.6667,39.6667,yes,3.13.21.02,Elyma,100.0
3,12,17,3,Orestis Amantia,46°00',39°20',46.0,39.3333,yes,3.13.22.03,Amantia,87.8
3,12,20,1,Of the Albanians: Albanopolis,46°00',41°05',46.0,41.0833,yes,3.13.23.02,Albanopolis,100.0
3,12,20,2,Almopians Horma,46°45',41°30',46.75,41.5,yes,3.13.24.02,Horma,100.0
3,12,20,3,Europos,46°30',41°20',46.5,41.3333,yes,3.13.24.03,Europos,100.0
3,12,20,4,Apsalos,46°20',41°05',46.3333,41.0833,yes,3.13.24.04,Apsalos,100.0
3,12,22,1,In Orbelia: Gareskos,47°50',41°40',47.8333,41.6667,yes,3.13.25.02,Gareskos,100.0
3,12,22,2,Eordians Skampis,45°45',40°20',45.75,40.3333,yes,3.13.26.02,Skampis,100.0
3,12,22,3,Dibolia,45°45',40°10',45.75,40.1667,yes,3.13.26.03,Diboma (Dibolia),100.0
3,12,22,4,Daulia,45°30',40°00',45.5,40.0,yes,3.13.26.04,Daulia,100.0
3,12,24,1,Of the Astraians: Astraion,46°20',40°50',46.3333,40.8333,yes,3.13.27.02,Aistraion (Astraion),100.0
3,12,24,2,Of Paionia Doberos,46°40',40°45',46.6667,40.75,yes,3.13.28.02,Doberos,100.0
3,12,24,3,Aloros,47°15',41°10',47.25,41.1667,yes,3.13.28.03,Aloros,100.0
3,12,24,4,Iorians: Ioron,47°45',41°15',47.75,41.25,yes,3.13.29.02,Ioron,63.3
3,12,27,1,In Sintike: Tristolos,48°00',41°30',48.0,41.5,yes,3.13.30.02,Tristolos,100.0
3,12,27,2,Parthikopolis,48°40',41°40',48.6667,41.6667,yes,3.13.30.03,Paroikopolis,100.0
3,12,27,3,Herakleia Sintike,49°10',41°40',49.1667,41.6667,yes,3.13.30.04,Herakleia Sintike,100.0
3,12,28,1,In Odomantike and Edonis: Skotoussa,49°30',41°50',49.5,41.8333,yes,3.13.31.03,Skotusa,91.3
3,12,28,2,Berga,49°50',41°40',49.8333,41.6667,yes,3.13.31.04,Berga,96.9
3,12,28,3,Gasoros,50°15',41°55',50.25,41.9167,yes,3.13.31.05,Gasoros,93.9
3,12,28,4,Amphipolis,50°00',41°30',50.0,41.5,yes,3.13.31.06,Amphipolis*,100.0
3,12,28,5,Philippoi,50°45',41°55',50.75,41.9167,yes,3.13.31.07,Philippoi,93.9
3,12,28,6,Of the Desaretians: Euia,46°05',40°15',46.0833,40.25,yes,3.13.32.02,Euia,100.0
3,12,28,7,Lychnidos,46°50',40°20',46.8333,40.3333,yes,3.13.32.03,Lychnidos,100.0
3,12,30,1,In Lynkestis: Herakleia,47°40',40°40',47.6667,40.6667,yes,3.13.33.02,Herakleia*,100.0
3,12,30,2,Of the Pelagonians: Audaristos,48°40',50°05',48.6667,50.0833,no,3.08.06.04,Porolisson,18.0
3,12,30,3,Stoboi,48°30',41°20',48.5,41.3333,yes,3.13.34.03,Stoboi,93.9
3,12,32,1,In Bisaltia: Arrholos,49°10',41°20',49.1667,41.3333,yes,3.13.35.02,Arrolos,100.0
3,12,32,2,Euporia,49°20',41°10',49.3333,41.1667,yes,3.13.35.03,Euporia,100.0
3,12,32,3,Kalliterai,49°30',41°10',49.5,41.1667,yes,3.13.35.04,Kalliterai,100.0
3,12,32,4,Ossa,49°45',41°00',49.75,41.0,yes,3.13.35.05,Ossa,100.0
3,12,33,1,In Mygdonia: Antigoneia,48°40',41°10',48.6667,41.1667,yes,3.13.36.02,Antigoneia,100.0
3,12,33,2,Kalindoia,48°40',40°50',48.6667,40.8333,yes,3.13.36.03,Kalindoia,100.0
3,12,33,3,Bairos,48°55',40°40',48.9167,40.6667,yes,3.13.36.04,Bairos,100.0
3,12,33,4,Physkai,49°00',41°00',49.0,41.0,yes,3.13.36.05,Physkai,100.0
3,12,33,5,Terpyllos,49°10',40°50',49.1667,40.8333,yes,3.13.36.06,Terpyllos,100.0
3,12,33,6,Karrhabia,49°05',40°30',49.0833,40.5,yes,3.13.36.07,Karrabia,100.0
3,12,33,7,Xylopolis,49°20',41°00',49.3333,41.0,yes,3.13.36.08,Xylopolis,100.0
3,12,33,8,Asseros,49°30',40°40',49.5,40.6667,yes,3.13.36.09,Asseros,100.0
3,12,33,9,Apollonia Mygdonias,49°30',40°30',49.5,40.5,yes,3.13.36.10,Apollonia in der Mygdonia,100.0
3,12,33,10,Lete,49°20',40°20',49.3333,40.3333,yes,3.13.36.11,Lete,100.0
3,12,34,1,In Chalkidike: Augaia,50°15',40°40',50.25,40.6667,yes,3.13.37.02,Augaia,100.0
3,12,34,2,Paraktia Klitai,50°20',40°20',50.3333,40.3333,yes,3.13.38.02,Chaitai (Klitai),100.0
3,12,34,3,Moryllos,50°30',40°15',50.5,40.25,yes,3.13.38.03,Moryllos,100.0
3,12,34,4,Antigoneia or Psaphara,50°45',40°10',50.75,40.1667,yes,3.13.38.04,Antigone Psaphara,100.0
3,12,34,5,In Emathia: Europos,47°20',40°20',47.3333,40.3333,yes,3.13.39.02,Europos,100.0
3,12,34,6,Tyrissa,47°30',39°55',47.5,39.9167,yes,3.13.39.03,Tyrissa,100.0
3,12,34,7,Skydra,47°40',40°20',47.6667,40.3333,yes,3.13.39.04,Skydra,100.0
3,12,34,8,Mieza,48°00',39°45',48.0,39.75,yes,3.13.39.05,Mieza,100.0
3,12,34,9,Kyrrhos,48°10',40°40',48.1667,40.6667,yes,3.13.39.06,Kyrrhos,100.0
3,12,34,10,Idomene,48°30',40°50',48.5,40.8333,yes,3.13.39.07,Idomene,100.0
3,12,34,11,Gordynia,48°40',40°15',48.6667,40.25,yes,3.13.39.08,Gordynia,100.0
3,12,34,12,Edessa,48°45',40°20',48.75,40.3333,yes,3.13.39.09,Edessa,100.0
3,12,34,13,Beroia,48°45',39°50',48.75,39.8333,yes,3.13.39.10,Beroia,100.0
3,12,34,14,Aigaia,48°40',39°40',48.6667,39.6667,yes,3.13.39.11,Aigaia (Aigai),100.0
3,12,34,15,Pella,49°20',40°05',49.3333,40.0833,yes,3.13.39.12,Pella*,100.0
3,12,37,1,In Pieria: Phylakai,49°20',39°30',49.3333,39.5,yes,3.13.40.02,Phylakai,100.0
3,12,37,2,Ouallai,49°40',39°30',49.6667,39.5,yes,3.13.40.03,Vallai,100.0
3,12,37,3,Of the Paravaians: Eriboia,46°40',39°45',46.6667,39.75,yes,3.13.41.02,Eriboia,100.0
3,12,37,4,Pelasgians Doliche,47°30',39°40',47.5,39.6667,yes,3.13.42.02,Doliche,100.0
3,12,37,5,Azorion,47°45',39°30',47.75,39.5,yes,3.13.42.04,Pythion,71.2
3,12,37,6,Pythion,47°50',39°30',47.8333,39.5,yes,3.13.42.04,Pythion,100.0
3,12,37,7,Gonnos,48°05',39°35',48.0833,39.5833,yes,3.13.42.05,Gonnos,100.0
3,12,37,8,Atrax,48°30',39°25',48.5,39.4167,yes,3.13.42.06,Atrax,100.0
3,12,37,9,Iletion,49°05',39°25',49.0833,39.4167,yes,3.13.42.07,Ilegion (Iletion),100.0
3,12,37,10,Skotoussa,49°30',39°10',49.5,39.1667,yes,3.13.42.08,Skotussa,100.0
3,12,37,11,Larissa,50°00',39°10',50.0,39.1667,yes,3.13.42.09,Larissa*,100.0
3,12,37,12,Pherai,50°30',39°10',50.5,39.1667,yes,3.13.42.10,Pherai,100.0
3,12,40,1,In Tymphaia: Gyrtone,46°50',39°30',46.8333,39.5,yes,3.13.43.02,Gyrtone,100.0
3,12,40,2,Hestiaians Phaistos,47°15',39°20',47.25,39.3333,yes,3.13.44.02,Phaistos,100.0
3,12,40,3,Gomphoi,47°40',39°10',47.6667,39.1667,yes,3.13.44.03,Gomphoi,100.0
3,12,40,4,Aiginion,48°00',39°20',48.0,39.3333,yes,3.13.44.04,Aitinion,100.0
3,12,40,5,Trikka,48°05',39°00',48.0833,39.0,yes,3.13.44.05,Trikka,100.0
3,12,40,6,Ktimenai,48°45',39°10',48.75,39.1667,yes,3.13.44.06,Ktimenai,87.8
3,12,40,7,Chyretiai,49°00',39°00',49.0,39.0,yes,3.13.44.07,Chyretiai,100.0
3,12,40,8,Metropolis,49°20',39°00',49.3333,39.0,yes,3.13.44.08,Metropolis,100.0
3,12,42,1,Of the Thessalians: Hypata,47°50',38°50',47.8333,38.8333,yes,3.13.45.02,Hypata,100.0
3,12,42,2,Sosthenis,48°10',38°50',48.1667,38.8333,yes,3.13.45.03,Sosthenis,96.9
3,12,42,3,Homilai,48°40',38°40',48.6667,38.6667,yes,3.13.45.04,Homilai,100.0
3,12,42,4,Kypaira,49°00',38°40',49.0,38.6667,yes,3.13.45.05,Kypaira,100.0
3,12,42,5,Phalanthia,49°30',38°45',49.5,38.75,yes,3.13.45.06,Phalachthia (Phalanthia),96.9
3,12,42,6,In Phthiotis: Narthakion,50°10',38°45',50.1667,38.75,yes,3.13.46.02,Narthakion,100.0
3,12,42,7,Koroneia,50°30',38°50',50.5,38.8333,yes,3.13.46.03,Koroneia,84.7
3,12,42,8,Melitaia,50°40',39°00',50.6667,39.0,yes,3.13.46.04,Melitaia,100.0
3,12,42,9,Eretria,50°15',38°50',50.25,38.8333,yes,3.13.17.04,Demetrias,76.5
3,12,42,10,Lamia,50°30',38°35',50.5,38.5833,yes,3.13.46.06,Lamia,100.0
3,12,42,11,Herakleia Phthiotis,50°50',38°30',50.8333,38.5,yes,3.13.46.07,Phthiotisches Herakleia,100.0
3,12,44,1,"Islands adjoining Macedonia, in the Ionian Sea: Sason island",44°10',39°30',44.1667,39.5,yes,3.13.47.03,Saso (Sason),100.0
3,12,44,2,"In the Aegean sea: Lemnos island, with two cities: Myrina",52°20',40°55',52.3333,40.9167,yes,3.13.47.06,Myrina,100.0
3,12,44,3,in the interior Hephaistia,52°30',41°00',52.5,41.0,yes,3.13.47.07,Hephaistias,100.0
3,12,44,4,Skiathos island and city,52°10',39°15',52.1667,39.25,yes,3.13.47.08,Skiathos,100.0
